DATE,AIR_TEMP(°C),ATMO_PRESSURE(hpa),HUMIDITY(%),RAIN_FALL(mm)
2016-11-04,25.401388888888885,981.25,76.30833333333334,6.333333333333333
2016-11-05,22.835232843137256,985.3764093137255,86.03125000000001,156.91176470588235
2016-11-06,23.761875,985.273125,77.71666666666667,157.75
2016-11-07,24.020138888888887,987.0475694444444,70.15902777777777,157.75
2016-11-08,23.921875,988.353125,63.532291666666666,157.75
2016-11-09,23.789236111111112,989.2215277777777,62.32326388888889,157.75
2016-11-10,127.44223484848486,989.5147727272728,64.52755681818182,157.75
2016-11-11,23.76458333333333,989.1795138888888,69.76111111111112,157.75
2016-11-12,24.10879917184265,990.0614583333333,72.76634963768115,157.75
2016-11-13,24.622166149068327,991.0171130952381,71.47158385093168,157.75
2016-11-14,25.360181704260654,990.4215225563911,64.45751879699249,157.75
2016-11-15,24.853819659442724,990.3563235294118,66.2692492260062,157.75
2016-11-16,23.878184523809526,990.5557142857143,57.08226190476191,157.75
2016-11-17,23.071875,990.6822916666666,61.54851190476191,157.75
2016-11-18,22.76217473649539,989.4928977272727,60.015472661396586,157.75
2016-11-19,22.732635175282233,988.510101010101,60.93318478906714,157.75
2016-11-20,23.884692513368982,988.8921122994652,56.15735294117647,157.75
2016-11-21,23.6372975708502,988.8519230769231,55.75670265407108,157.75
2016-11-22,20.65979010025063,988.3871240601504,63.25187969924813,157.75
2016-11-23,22.947523219814244,1009.659649122807,73.09455624355004,209.33333333333334
2016-11-24,23.022105263157897,1010.4153947368421,75.35824561403508,209.33333333333334
2016-11-25,22.62772904483431,1009.6698343079923,70.3421052631579,209.33333333333334
2016-11-26,22.707843137254898,1009.4470588235295,65.03921568627452,209.33333333333334
2016-11-27,24.134375,1008.8363095238094,62.27261904761905,8.0
2016-11-28,23.263492063492063,1010.3406349206349,78.55111111111113,209.33333333333334
2016-11-29,7.6925000000000034,989.573125,58.505312499999995,157.75
2016-11-30,3.214995822890568,983.6333333333332,48.24434697855751,6.333333333333333
2016-12-01,3.413919413919421,983.7090354090354,46.92332112332114,6.333333333333333
2016-12-02,7.684702380952382,991.4146428571428,60.45440476190477,157.75
2016-12-03,7.949411764705885,991.8929411764706,57.56801470588236,157.75
2016-12-04,7.325892857142861,992.1580357142857,57.13125000000001,157.75
2016-12-05,6.600277777777779,991.2269444444445,58.22569444444444,157.75
2016-12-06,5.951098484848488,1139.5108333333333,60.186098484848486,157.75
2016-12-07,5.957527173913047,990.4845652173913,58.463885869565225,157.75
2016-12-08,5.951847826086962,989.5679166666666,55.17795289855073,157.75
2016-12-09,5.16078761214631,988.6663388543824,55.668079278812975,157.75
2016-12-10,4.703713768115949,988.9096920289855,58.12989130434782,157.75
2016-12-11,4.705784161490689,988.7874353002071,56.019688146997936,157.75
2016-12-12,5.211931818181824,989.2044507575757,52.0846590909091,157.75
2016-12-13,4.777124505928859,989.9874011857708,51.47213438735178,157.75
2016-12-14,4.2965036231884115,990.6113224637681,52.556802536231885,157.75
2016-12-15,4.64891304347826,991.2077717391303,50.126576086956526,157.75
2016-12-16,19.60168650793651,1013.8219246031745,62.418650793650805,209.33333333333334
2016-12-17,20.274153297682712,1012.7762477718361,60.63141711229947,209.33333333333334
2016-12-18,20.298987854251013,1013.6737854251011,66.33039811066128,209.33333333333334
2016-12-19,20.55071301247772,1013.193137254902,53.86324420677362,209.33333333333334
2016-12-20,19.874242424242425,1012.4655303030303,67.45707070707071,209.33333333333334
2016-12-21,19.57777777777778,1012.6486111111112,65.42916666666666,209.33333333333334
2016-12-22,19.729751461988304,1011.7201315789474,73.95616959064328,209.33333333333334
2016-12-23,20.36287878787879,1010.0952020202021,74.75227272727274,209.33333333333334
2016-12-24,20.821325051759832,1010.0146997929606,64.96107660455486,209.33333333333334
2016-12-25,22.423650793650793,1010.8299206349207,54.55599206349206,209.33333333333334
2016-12-26,21.493446054750404,1010.8099677938808,58.56192431561997,209.33333333333334
2016-12-27,20.74794320011711,1013.137812911726,57.41351925047578,209.33333333333334
2016-12-28,18.380797101449275,1013.5786231884059,61.7711956521739,209.33333333333334
2016-12-29,18.29507575757576,1013.7997474747476,61.48131313131313,209.33333333333334
2016-12-30,19.830555555555552,1014.5039855072464,58.64051932367149,209.33333333333334
2016-12-31,19.751416337285903,1013.7248418972332,58.825691699604725,209.33333333333334
2017-01-01,20.102246376811596,1014.0287681159422,65.08202898550725,209.33333333333334
2017-01-02,20.481355661881977,1013.6544338118023,82.68408293460925,209.33333333333334
2017-01-03,20.960277777777776,1013.1150000000001,79.81916666666667,209.33333333333334
2017-01-04,19.638174603174605,1012.6920238095239,79.87793650793651,205.6
2017-01-05,19.769504830917878,1012.0019927536232,71.52832125603864,209.33333333333334
2017-01-06,18.944696969696967,1012.2641414141417,69.89646464646465,209.33333333333334
2017-01-07,18.611309523809524,1010.9176587301587,75.12718253968252,209.33333333333334
2017-01-08,21.179227053140096,1010.5839262187088,67.8941370223979,209.33333333333334
2017-01-09,21.27310606060606,1010.1020833333334,63.573863636363626,8.0
2017-01-10,19.41679841897233,1011.147694334651,66.9504172156346,209.33333333333334
2017-01-11,20.09722222222222,1012.0196405228759,70.71434640522877,209.33333333333334
2017-01-12,18.713055555555556,1012.093888888889,62.618055555555564,209.33333333333334
2017-01-13,17.570370370370373,1013.5166666666665,56.39861111111111,209.33333333333334
2017-01-14,16.145833333333332,1014.7888888888889,53.264722222222225,209.33333333333334
2017-01-15,16.26954156954157,1015.0386266511267,58.57741841491842,209.33333333333334
2017-01-16,16.955833333333334,1013.7747222222221,61.01638888888889,209.33333333333334
2017-01-17,19.252579365079367,1014.2440476190477,57.72123015873016,209.33333333333334
2017-01-18,20.282323232323233,1016.9684343434343,49.244570707070714,209.33333333333334
2017-01-19,19.58639971139971,1016.0832070707071,46.9909632034632,209.33333333333334
2017-01-20,19.934210526315788,1016.357090643275,45.37397660818714,209.33333333333334
2017-01-21,19.81168831168831,1016.7590909090908,46.041341991341994,209.33333333333334
2017-01-22,19.178619528619528,1017.1031986531985,46.51784511784512,209.33333333333334
2017-01-23,21.298562091503268,1015.5843137254902,51.44209150326797,209.33333333333334
2017-01-24,20.36425120772947,1016.0365338164252,66.84885265700483,209.33333333333334
2017-01-25,20.339855072463774,1016.0369565217392,72.0171497584541,209.33333333333334
2017-01-26,21.913888888888888,1014.9,66.96527777777777,209.33333333333334
2017-01-27,21.403039452495975,1013.055112721417,78.01555958132045,209.33333333333334
2017-01-28,20.641743522178306,1012.824359537403,77.45500658761529,209.33333333333334
2017-01-29,19.53181818181818,1013.9867243867243,68.82453102453103,209.33333333333334
2017-01-30,20.246590909090912,1012.7203282828283,70.5699494949495,209.33333333333334
2017-01-31,20.345707070707075,1012.3758838383837,79.17285353535352,209.33333333333334
2017-02-01,5.917857142857144,991.5873015873016,60.98472222222223,157.0
2017-02-02,5.109667325428195,992.7240612648221,59.92531291172596,157.0
2017-02-03,4.835395256916996,992.1090217391304,52.37300395256917,157.0
2017-02-04,5.5702264492753635,990.8844202898551,53.97914855072464,157.0
2017-02-05,7.237635869565216,989.6224184782609,48.7,157.0
2017-02-06,6.195976353928297,988.8057971014493,50.48699466056446,157.0
2017-02-07,2.555555555555556,981.9492063492065,41.08571428571428,5.333333333333333
2017-02-08,7.587973484848488,989.9730113636363,41.6061553030303,157.0
2017-02-09,23.842934782608694,1011.0294082125605,55.7147342995169,209.33333333333334
2017-02-10,23.814434523809524,1010.1306547619047,74.19419642857143,157.0
2017-02-11,25.331439393939394,1012.2952020202019,53.48131313131313,5.333333333333333
2017-02-12,23.75850543478261,1014.2086413043478,59.48048007246376,157.0
2017-02-13,24.205,1015.1798097826087,63.138134057971016,157.0
2017-02-14,25.24651268115942,1015.6904561923584,67.35797101449276,157.0
2017-02-15,24.328503787878788,1016.1435606060606,64.49857954545455,157.0
2017-02-16,22.754710144927532,1014.9329710144926,54.2572463768116,209.33333333333334
2017-02-17,23.004852876592008,1013.9069389547649,72.35303030303031,209.33333333333334
2017-02-18,23.39950980392157,1013.4820261437908,77.34256535947712,209.33333333333334
2017-02-19,24.08695652173913,1011.4487638533674,82.31321398124467,209.33333333333334
2017-02-20,25.927500000000002,1006.2512500000003,75.91958333333334,8.0
2017-02-21,26.370416666666664,1006.3479166666667,77.18125,8.0
2017-02-22,26.498295454545456,1007.4293560606061,76.97234848484848,8.0
2017-02-23,27.86792929292929,1009.3103535353533,42.49090909090909,209.33333333333334
2017-02-24,23.41745718050066,1012.2095740008784,51.69202898550725,209.33333333333334
2017-02-25,22.36884057971015,1011.5567028985506,50.67771739130435,209.33333333333334
2017-02-26,23.260317460317463,1009.3103174603176,46.79523809523809,209.33333333333334
2017-02-27,23.769082125603862,1011.0303140096618,59.90839371980676,209.33333333333334
2017-02-28,25.67391304347826,1011.3881422924899,37.24001976284585,8.0
2017-03-01,252.6092803030303,1010.5265151515151,36.54507575757576,8.0
2017-03-02,26.81388888888889,1008.6062499999998,34.68819444444444,8.0
2017-03-03,27.79280303030303,1005.9806818181818,30.039962121212117,8.0
2017-03-04,25.783605072463768,1006.4150362318841,57.630344202898556,8.0
2017-03-05,26.593478260869567,1005.7463768115945,80.71190476190476,8.0
2017-03-06,27.141369047619044,1006.6074404761907,60.967261904761905,8.25
2017-03-07,26.976190476190474,1007.3619047619047,61.89761904761906,8.19047619047619
2017-03-08,22.71079365079365,1007.4076984126983,89.2184126984127,214.6031746031746
2017-03-09,22.987499999999997,1005.9309210526316,93.54396929824563,9.25
2017-03-10,25.58,1004.7808333333335,86.36888888888889,9.6
2017-03-11,25.46041666666666,1005.5885416666665,78.30416666666666,10.0
2017-03-12,24.162499999999998,1007.5347222222222,61.481666666666676,409.41499999999996
2017-03-13,22.68042929292929,1011.3516414141413,51.18017676767678,243.0
2017-03-14,22.982898550724638,1011.6208695652173,49.09652173913043,386.3333333333333
2017-03-15,23.31274154589372,1011.4181159420291,48.776570048309175,242.33333333333334
2017-03-16,23.66388888888889,1009.5472222222223,48.09166666666667,242.33333333333334
2017-03-17,26.21304347826087,1007.645652173913,36.2304347826087,8.869565217391305
2017-03-18,26.979166666666668,1007.5916666666666,35.04791666666667,8.5
2017-03-19,28.209722222222222,1008.9208333333332,40.21805555555556,242.0
2017-03-20,22.978260869565215,1009.5979166666666,38.36875,9.0
2017-03-21,23.15929951690821,1011.5782608695653,55.28369565217391,244.36231884057972
2017-03-22,26.304166666666674,1009.3312499999997,39.22291666666666,8.5
2017-03-23,27.524818840579712,1007.7399456521739,40.10661231884058,8.5
2017-03-24,28.29166666666667,1007.2854166666667,61.654166666666676,8.5
2017-03-25,28.71060606060606,1007.5844696969698,48.97386363636363,8.5
2017-03-26,28.05587121212121,1008.2806818181818,41.55132575757575,8.5
2017-03-27,29.008152173913047,1008.2876811594203,54.54492753623188,8.5
2017-03-28,28.547272727272727,1007.3393181818183,51.817954545454555,8.5
2017-03-29,29.195138888888888,1005.3465277777779,38.24652777777777,8.5
2017-03-30,234.7472222222222,1192.9444444444446,247.7437500000003,216.51875
2017-03-31,29.62231121281465,1007.0216247139585,38.89061784897025,8.5
2017-04-01,29.05208333333333,1005.3604166666667,38.08541666666667,8.395833333333332
2017-04-02,28.11141304347826,1003.9146739130434,42.66766304347826,8.4375
2017-04-03,29.321739130434786,1003.6913043478264,0.1,15.0
2017-04-04,28.35454545454545,1004.8909090909092,1.2636363636363648,15.0
2017-04-05,28.51904761904762,1005.1857142857144,0.414285714285714,15.0
2017-04-06,28.17727272727273,1005.2363636363636,2.772727272727273,15.0
2017-04-07,-2.0090909090909084,1005.386363636364,33.32272727272728,15.0
2017-04-08,-39.77619047619047,1005.3666666666666,0.2047619047619047,15.0
2017-04-09,-38.39473684210526,1004.8263157894736,0.4263157894736842,15.0
2017-04-10,-36.96,1004.4899999999998,0.7749999999999999,15.0
2017-04-11,-0.9720238095238152,1003.7767857142858,25.647619047619045,8.0
2017-04-12,-36.37,1005.365,2.27,15.0
2017-04-13,-36.67777777777778,1006.0222222222224,0.6555555555555556,15.0
2017-04-14,-36.23333333333333,1005.690476190476,0.6476190476190478,15.0
2017-04-15,-36.26190476190476,1003.5666666666668,0.6333333333333334,15.0
2017-04-16,-35.42380952380953,1003.4238095238092,0.9000000000000002,15.0
2017-04-17,-34.2,1004.5800000000002,1.315,15.0
2017-04-18,-33.59047619047619,1004.961904761905,1.7476190476190472,15.0
2017-04-19,-33.525,1002.445,1.905,15.0
2017-04-20,-33.629999999999995,1003.2050000000002,2.1049999999999995,15.0
2017-04-21,-33.46315789473683,1002.0263157894736,3.721052631578948,15.0
2017-04-22,-35.10625,1001.5625,3.4125,15.0
2017-04-23,-36.045,1002.3299999999996,1.63,15.0
2017-04-24,-34.976470588235294,1002.0705882352942,1.7941176470588236,15.0
2017-04-25,-22.53333333333333,1001.1066666666668,16.186666666666664,15.0
2017-04-26,-16.354545454545455,1002.9363636363634,25.009090909090904,15.0
2017-04-27,25.214285714285715,1004.9285714285712,67.75238095238095,15.0
2017-04-28,29.059090909090912,1004.268181818182,72.92272727272729,15.0
2017-04-29,30.05,1005.305,73.52,15.0
2017-04-30,28.825,1005.3625,74.58333333333333,15.0
2017-05-01,28.379166666666677,1007.2458333333332,70.66250000000001,15.0
2017-05-02,27.90434782608696,1007.9086956521738,72.82173913043478,15.0
2017-05-03,30.56,1007.14,70.845,15.0
2017-05-04,30.59565217391304,1006.0434782608696,74.2695652173913,15.0
2017-05-05,30.29166666666667,1005.0916666666668,75.94583333333334,15.0
2017-05-06,30.35454545454546,1006.1727272727276,75.78181818181817,15.0
2017-05-07,30.919047619047618,1005.9571428571428,69.5952380952381,15.0
2017-05-08,30.610000000000003,1005.28,73.685,15.0
2017-05-09,28.590909090909086,1005.131818181818,524.1000000000001,464.9090909090909
2017-05-10,29.845833333333328,1005.716666666667,73.77083333333333,15.0
2017-05-11,30.43636363636364,1006.0545454545452,70.81818181818183,15.0
2017-05-12,31.1,1005.3636363636364,64.66818181818182,15.0
2017-05-13,29.97142857142857,1003.2380952380952,73.77619047619046,15.0
2017-05-14,31.07,1001.03,73.595,15.0
2017-05-15,31.034782608695654,999.4260869565215,76.20434782608694,15.0
2017-05-16,29.75909090909091,999.5909090909092,71.72272727272728,15.0
2017-05-17,30.375,999.4749999999998,77.54583333333333,15.0
2017-05-18,30.30909090909091,1001.0727272727272,76.11363636363636,15.0
2017-05-19,32.19999999999999,1001.742857142857,66.25714285714287,15.0
2017-05-20,31.8,1000.368181818182,76.13636363636364,15.0
2017-05-21,32.52777777777778,999.772222222222,69.65555555555557,15.0
2017-05-22,32.45555555555555,1001.0833333333336,70.63333333333333,11.88888888888889
2017-05-23,465.52608695652174,1001.7869565217392,69.94782608695654,8.0
2017-05-24,30.49545454545454,1001.4136363636364,68.62272727272729,8.0
2017-05-25,31.92,1001.0500000000002,69.505,8.0
2017-05-26,28.55217391304349,1001.4000000000002,70.61739130434783,8.0
2017-05-27,30.64347826086956,1000.5347826086958,72.4695652173913,8.0
2017-05-28,32.095652173913045,999.191304347826,67.2782608695652,8.0
2017-05-29,28.70434782608696,996.3565217391304,80.19130434782608,8.0
2017-05-30,29.23478260869565,994.717391304348,76.06956521739131,8.0
2017-05-31,30.794117647058822,998.8470588235296,77.6529411764706,8.0
2017-06-01,31.238095238095237,999.695238095238,78.51428571428572,5.904761904761905
2017-06-02,30.630000000000003,1000.6950000000004,79.39499999999998,4.0
2017-06-03,31.533333333333328,999.12,76.96666666666668,4.0
2017-06-04,32.419999999999995,997.8866666666668,74.39333333333333,3.6
2017-06-05,31.11111111111111,999.3722222222224,70.16666666666666,2.0
2017-06-06,31.23684210526316,1000.7263157894738,71.21052631578948,2.0
2017-06-07,31.884210526315798,1000.7157894736844,70.18947368421054,2.0
2017-06-08,29.768181818181823,999.6545454545457,79.56818181818181,2.0
2017-06-09,29.152173913043477,998.804347826087,83.47826086956522,2.0
2017-06-10,30.42380952380952,997.4619047619047,76.30476190476192,2.0
2017-06-11,28.72857142857143,993.7761904761908,81.8047619047619,2.0
2017-06-12,27.74375,995.03125,85.59374999999999,2.0
2017-06-13,30.55,997.4149999999996,81.14,2.0
2017-06-14,30.511111111111116,1000.1166666666666,78.60555555555555,2.0
2017-06-15,30.30588235294118,998.9294117647058,74.11176470588236,2.0
2017-06-16,30.482352941176472,999.129411764706,71.25882352941176,2.0
2017-06-17,31.68947368421054,999.126315789474,73.32631578947368,2.0
2017-06-18,31.375,997.91875,76.86250000000001,2.0
2017-06-19,29.981249999999992,997.1375,77.23124999999999,5.0
2017-06-20,27.664705882352937,998.4647058823527,87.11176470588235,12.0
2017-06-21,29.886666666666667,997.8533333333334,88.81333333333335,12.0
2017-06-22,29.614285714285707,998.1714285714288,91.37619047619047,12.0
2017-06-23,29.97058823529412,997.4352941176472,77.84117647058824,12.0
2017-06-24,28.09473684210526,995.8315789473684,86.83684210526316,12.0
2017-06-25,29.545,996.5000000000002,78.68,12.0
2017-06-26,30.26875,997.4,76.41250000000001,12.0
2017-06-27,30.23333333333333,997.9133333333332,75.48,12.0
2017-06-28,28.88823529411765,998.5529411764704,83.70588235294117,12.0
2017-06-29,29.75,997.5375,76.9875,12.0
2017-06-30,29.626315789473683,995.8000000000002,76.5,12.0
2017-07-01,29.284210526315796,994.8842105263157,84.53157894736843,12.0
2017-07-02,28.68947368421053,995.9842105263158,87.05263157894738,12.0
2017-07-03,29.20526315789473,996.4842105263158,83.81052631578947,12.0
2017-07-04,29.250000000000004,996.4416666666666,80.65,12.0
2017-07-05,29.1125,996.9333333333332,84.90416666666667,12.0
2017-07-06,27.620000000000005,998.375,90.105,12.0
2017-07-07,28.6047619047619,998.7666666666668,92.95238095238092,12.0
2017-07-08,29.582608695652173,998.8478260869564,91.63478260869567,12.0
2017-07-09,29.176190476190477,1000.1666666666664,92.69999999999996,12.0
2017-07-10,29.39130434782608,1000.3260869565216,92.4391304347826,12.0
2017-07-11,28.022222222222226,999.2944444444444,95.1888888888889,12.0
2017-07-12,27.615789473684213,999.615789473684,95.12631578947372,12.0
2017-07-13,28.066666666666663,999.0750000000002,86.06666666666666,12.0
2017-07-14,28.15416666666667,998.7041666666664,83.38749999999999,12.0
2017-07-15,28.53333333333333,998.1958333333332,82.34166666666665,12.0
2017-07-16,29.54583333333333,996.5666666666668,63.71666666666667,12.0
2017-07-17,30.125,995.9708333333334,62.65833333333334,12.0
2017-07-18,29.575,996.1375,71.91250000000001,12.0
2017-07-19,27.49166666666666,995.75,61.01250000000001,12.0
2017-07-20,27.01304347826087,995.908695652174,69.71304347826086,14.434782608695652
2017-07-21,27.170833333333334,997.7416666666668,75.6125,16.0
2017-07-22,26.22083333333333,997.2041666666664,97.74166666666666,16.0
2017-07-23,26.25,996.45,99.01666666666668,18.20833333333333
2017-07-24,26.654166666666665,994.8958333333331,97.22500000000002,28.041666666666668
2017-07-25,26.39583333333333,996.2041666666668,99.90000000000003,29.0
2017-07-26,29.24375,998.96875,99.87500000000001,242.6875
2017-07-27,28.247619047619043,1000.5809523809525,99.90000000000002,36.285714285714285
2017-07-28,30.754347826086956,1002.4847826086957,99.69782608695655,460.0
2017-07-29,30.213636363636365,1001.6454545454544,99.90000000000003,37.0
2017-07-30,29.962499999999995,1000.5833333333331,99.90000000000003,37.0
2017-07-31,29.995833333333334,1000.1333333333332,99.90000000000003,37.0
2017-08-01,29.70833333333333,999.8458333333332,99.90000000000003,37.5
2017-08-02,29.43913043478261,998.7869565217392,99.90000000000003,38.0
2017-08-03,28.783333333333328,996.7958333333332,98.58750000000002,38.0
2017-08-04,28.75,995.4875000000002,89.68749999999999,38.0
2017-08-05,29.199999999999992,995.6833333333332,85.8,38.0
2017-08-06,28.7375,998.4375,87.3291666666667,38.75
2017-08-07,28.43913043478261,1000.9608695652172,89.16956521739131,39.0
2017-08-08,29.18260869565217,1001.3869565217392,82.36086956521741,39.43478260869565
2017-08-09,28.995833333333334,1001.3791666666666,74.12916666666665,40.0
2017-08-10,29.45416666666667,999.8791666666668,46.4375,40.0
2017-08-11,29.975,999.4958333333332,35.8375,40.0
2017-08-12,27.45833333333333,1000.35,46.3625,40.5
2017-08-13,27.054166666666664,1002.1874999999995,48.725,41.5
2017-08-14,28.48333333333333,1003.2,45.1875,42.0
2017-08-15,29.120833333333326,1001.4500000000002,44.66666666666666,43.875
2017-08-16,29.091666666666665,999.25,46.645833333333336,44.708333333333336
2017-08-17,28.191304347826087,997.4478260869566,47.82608695652174,25.47826086956522
2017-08-18,28.97083333333333,998.4375,21.079166666666666,25.5
2017-08-19,28.709090909090904,1001.3318181818184,44.08636363636364,13.590909090909092
2017-08-20,29.21666666666667,1001.575,38.6125,13.0
2017-08-21,30.166666666666675,1000.754166666667,48.899999999999984,13.0
2017-08-22,29.20833333333333,1000.5291666666666,13.4125,13.0
2017-08-23,28.479166666666668,1000.9250000000002,73.73750000000001,13.0
2017-08-24,29.441666666666663,999.8625000000002,81.01666666666667,13.0
2017-08-25,29.662500000000005,998.9291666666668,65.71249999999999,13.0
2017-08-26,29.370833333333337,997.1708333333332,65.31666666666668,13.0
2017-08-27,28.183333333333337,997.2083333333334,82.14166666666667,13.0
2017-08-28,28.475,998.9249999999996,84.67083333333333,13.0
2017-08-29,28.04583333333333,1001.7458333333334,85.58333333333333,13.0
2017-08-30,29.05416666666666,1002.7041666666664,80.12500000000001,13.0
2017-08-31,29.058333333333334,1002.6416666666668,83.55416666666667,13.0
2017-09-01,27.754166666666663,1001.75,87.45416666666667,13.0
2017-09-02,26.875,1001.1958333333332,92.1125,13.75
2017-09-03,29.354166666666668,1002.0375000000004,85.47916666666669,15.0
2017-09-04,30.3625,1002.8624999999998,95.47083333333336,15.0
2017-09-05,30.341666666666665,1002.9333333333332,87.38333333333333,15.0
2017-09-06,30.879166666666663,1003.2958333333332,78.68333333333332,15.0
2017-09-07,30.270833333333325,1003.725,80.64166666666668,15.0
2017-09-08,29.47083333333333,1004.2458333333334,70.49999999999999,15.0
2017-09-09,29.35833333333333,1003.3291666666668,83.42916666666667,15.0
2017-09-10,29.90833333333333,1004.6875,78.81250000000001,15.0
2017-09-11,28.89583333333334,1005.3166666666668,83.27083333333333,15.0
2017-09-12,29.245833333333334,1005.2666666666668,82.84166666666665,15.0
2017-09-13,29.3375,1004.8958333333334,82.3875,15.0
2017-09-14,29.65833333333333,1003.8833333333332,80.40833333333333,15.0
2017-09-15,30.079166666666666,1002.2833333333332,76.22083333333332,15.0
2017-09-16,31.120833333333337,1000.9958333333332,63.95416666666666,15.0
2017-09-17,28.3625,1000.4958333333332,77.62916666666668,15.0
2017-09-18,28.149999999999995,1000.1708333333332,78.04583333333333,15.75
2017-09-19,28.025,999.5833333333331,82.78333333333335,16.0
2017-09-20,28.44782608695652,1001.3521739130438,78.23043478260868,16.0
2017-09-21,28.762499999999992,1002.8291666666668,75.76249999999999,16.0
2017-09-22,29.750000000000004,1003.6125000000002,71.26249999999999,16.0
2017-09-23,30.566666666666677,1004.7,44.90416666666666,16.0
2017-09-24,30.983333333333345,1003.6583333333332,12.345833333333331,16.0
2017-09-25,30.713043478260875,1002.0260869565216,67.83913043478259,16.0
2017-09-26,30.870833333333334,1002.7958333333332,43.925,16.0
2017-09-27,28.89166666666665,1003.7833333333332,47.02916666666666,16.0
2017-09-28,27.78421052631579,1002.5578947368418,66.79473684210525,9.68421052631579
2017-09-29,27.654166666666665,1003.2458333333334,76.92916666666666,8.0
2017-09-30,27.95,1005.4958333333336,73.85833333333333,8.5
2017-10-01,26.77500000000001,1005.3416666666668,85.13333333333334,9.0
2017-10-02,28.762499999999992,1003.7416666666668,71.44166666666665,9.0
2017-10-03,28.63333333333333,1004.3666666666668,47.17083333333332,9.0
2017-10-04,30.09166666666667,1004.8375,69.71666666666667,9.0
2017-10-05,7.733333333333329,997.6541666666666,40.929166666666674,4.833333333333333
2017-10-06,15.022916666666665,1014.0854166666668,41.35416666666665,5.0
2017-10-07,26.924999999999997,1004.1749999999996,83.94166666666665,9.0
2017-10-08,26.229166666666668,1000.8708333333334,84.41250000000001,9.0
2017-10-09,25.975,998.2666666666668,81.85833333333335,10.0
2017-10-10,24.76375,994.7533333333334,82.84416666666667,5.5
2017-10-11,19.840277777777775,1009.8027777777779,62.102777777777796,4.0
2017-10-12,28.606974637681155,1003.8376811594204,81.69909420289855,4.195652173913043
2017-10-13,28.97083333333333,1002.6604166666666,54.95416666666668,5.625
2017-10-14,29.15416666666667,1002.63125,43.37291666666667,7.5
2017-10-15,29.518750000000004,1002.9854166666667,41.46041666666667,7.5
2017-10-16,29.79003623188406,1003.0121376811594,38.69655797101449,7.5
2017-10-17,30.01480263157895,1002.7565789473683,35.76798245614035,7.5
2017-10-18,28.352777777777778,1003.4479166666665,46.251388888888904,8.4375
2017-10-19,26.43333333333333,1003.2270833333332,50.10208333333335,12.916666666666664
2017-10-20,25.759090909090915,1001.2920454545456,50.086363636363636,14.556818181818182
2017-10-21,25.716666666666665,998.3833333333332,30.83333333333334,6.0
2017-10-22,27.6125,1004.7812499999998,28.043750000000003,2.0
2017-10-23,29.033333333333328,1006.075,2.3833333333333333,2.0
2017-10-24,29.45,1008.74,0.5,2.0
2017-10-25,28.294117647058822,1011.1588235294118,9.500000000000004,2.0
2017-10-26,27.425,1011.6000000000004,0.3249999999999999,2.0
2017-10-27,26.59166666666667,1010.4041666666666,0.3291666666666666,2.0
2017-10-28,27.304166666666664,1010.2125,0.3249999999999999,2.0
2017-10-29,26.60416666666667,1011.2875000000004,0.5333333333333333,2.0
2017-10-30,24.28695652173913,1011.460869565218,0.3260869565217391,1.4782608695652173
2017-10-31,23.84347826086957,1010.9565217391304,0.3695652173913042,1.0
2017-11-01,25.258333333333336,1011.1416666666668,0.3916666666666666,1.0
2017-11-02,25.73333333333333,1009.5583333333332,0.875,1.0
2017-11-03,26.233333333333334,1009.3041666666668,3.6625,1.0
2017-11-04,26.904166666666654,1009.9708333333334,1.991666666666666,1.0
2017-11-05,27.954166666666666,1009.85,6.3500000000000005,1.0
2017-11-06,27.20833333333333,1009.7708333333334,2.9999999999999987,1.0
2017-11-07,26.687500000000004,1010.0708333333336,1.858333333333332,1.0
2017-11-08,26.575,1009.7999999999998,0.8624999999999999,1.0
2017-11-09,26.5125,1008.9291666666668,0.3,1.0
2017-11-10,26.02916666666667,1009.2375,0.8583333333333333,1.0
2017-11-11,26.024999999999995,1009.75,0.8083333333333335,1.0
2017-11-12,26.29166666666666,1008.1583333333332,4.441666666666667,1.0
2017-11-13,-6.489583333333332,916.2020833333333,1.15625,0.5
2017-11-14,25.47916666666666,1007.8416666666666,1.1624999999999996,1.0
2017-11-15,23.05,1009.0625,5.654166666666666,1.0
2017-11-16,22.904166666666665,1008.8416666666668,1.7666666666666664,1.0
2017-11-17,23.704166666666666,1008.7291666666669,6.879166666666666,1.0
2017-11-18,25.891666666666666,1008.9,6.808333333333335,1.0
2017-11-19,26.891666666666666,1009.2875,4.641666666666667,1.0
2017-11-20,26.691666666666663,1009.9125,2.004166666666667,1.0
2017-11-21,25.133333333333336,1009.8875,4.8375,1.0
2017-11-22,22.15,1008.8666666666668,5.241666666666666,1.0
2017-11-23,22.041666666666668,1008.7291666666664,51.43333333333334,1.0
2017-11-24,22.0375,1010.3666666666668,99.90000000000003,1.0
2017-11-25,19.945454545454545,1012.1,99.9,1.0
2017-11-26,23.055555555555557,1012.15,99.90000000000003,1.0
2017-11-27,22.575,1010.525,99.90000000000003,1.0
2017-11-28,23.082352941176477,1010.8411764705882,99.90000000000002,1.0
2017-11-29,23.24117647058824,1012.6117647058824,99.90000000000002,1.0
2017-11-30,22.27142857142857,1011.504761904762,99.90000000000002,1.0
2017-12-01,22.13181818181818,1011.05,99.90000000000003,1.0
2017-12-02,23.36875,1012.18125,99.90000000000002,1.0
